0,0,0,113.432,102.07,1.3,4.8
0,0,0,107.161,105.306,1.3,4.7
0,0,0,100.988,108.633,1.4,4.8
0,0,0,94.9375,112.115,1.4,5
19,7,7,89.1155,115.817,2.1,6.2
87,41,50,83.7534,119.808,2.7,7.4
290,70,129,78.3379,124.16,2.8,8.6
202,111,169,73.1738,128.951,3,9.8
348,133,261,68.3563,134.264,3.2,11.1
677,102,399,63.9752,140.174,3.5,12.5
808,89,491,60.1316,146.743,3.6,13.5
354,206,399,56.9376,153.996,3.7,14.5
159,268,360,54.5099,161.893,3.8,15.1
385,241,473,52.9552,170.311,3.8,15.8
291,270,448,52.3523,179.038,3.8,16.3
428,234,493,52.7341,187.797,3.8,16.8
138,249,330,54.0795,196.306,3.7,17.1
33,219,237,56.319,204.336,3.6,17.3
2,147,148,59.3503,211.742,3.3,17.1
0,86,86,63.0577,218.467,3.1,17
0,56,56,67.3271,224.523,2.7,16.3
0,38,38,72.0546,229.967,2.4,15.7
0,25,25,77.1483,234.872,2.3,14.8
0,13,13,82.5181,239.32,2.2,13.9
7,5,5,87.9731,243.39,2.2,13.9
0,0,0,93.5947,247.157,2.8,13.5
0,0,0,99.6142,250.69,3.1,13.3
0,0,0,105.762,254.054,3.4,13.2
0,0,0,112.013,257.316,3.4,13
0,0,0,118.344,260.543,3.4,12.9
0,0,0,124.735,263.817,3.3,12.8
0,0,0,131.166,267.243,3.2,12.8
0,0,0,137.616,270.969,2.8,12.7
0,0,0,144.057,275.233,2.3,12.7
0,0,0,150.448,280.462,2.1,12.7
0,0,0,156.71,287.512,1.9,12.7
0,0,0,162.662,298.354,1.9,12.8
0,0,0,167.783,317.991,1.8,12.9
0,0,0,170.476,354.807,1.9,12.9
0,0,0,168.712,35.1882,2.1,13
0,0,0,163.949,58.1249,2,12.8
0,0,0,158.119,70.3774,1.9,12.7
0,0,0,151.905,78.0601,1.6,12.3
0,0,0,145.533,83.6074,1.4,11.9
0,0,0,139.097,88.0452,1.6,11.8
0,0,0,132.643,91.8678,1.8,11.8
0,0,0,126.203,95.3449,2.3,12
0,0,0,119.797,98.6415,2.9,12.2
0,0,0,113.447,101.869,3.1,11.9
0,0,0,107.171,105.114,3.3,11.7
0,0,0,100.991,108.445,3.2,11.1
0,0,0,94.9333,111.93,3,10.5
84,9,10,89.105,115.634,3.2,10.7
391,33,76,83.7314,119.624,3.4,10.8
655,47,180,78.3046,123.975,3.7,11.1
764,56,278,73.128,128.765,4.1,11.5
833,63,371,68.2963,134.076,4.3,11.9
880,69,456,63.8996,139.987,4.5,12.4
913,73,529,60.039,146.559,4.6,12.8
935,76,588,56.8273,153.819,4.7,13.3
950,79,632,54.3816,161.73,4.8,13.5
958,81,660,52.81,170.168,4.8,13.8
957,81,668,52.1923,178.92,4.8,13.9
953,82,661,52.5625,187.71,4.8,14
943,81,637,53.9,196.251,4.7,13.9
927,80,597,56.1351,204.311,4.6,13.8
904,77,541,59.1651,211.742,4.5,13.5
870,75,472,62.8735,218.489,4.3,13.2
823,70,390,67.1455,224.564,3.9,12.6
755,63,298,71.8768,230.022,3.4,11.9
654,54,202,76.9751,234.938,2.9,10.6
490,41,106,82.3506,239.396,2.4,9.3
195,20,27,87.8216,243.475,2.4,9.3
0,0,0,93.4332,247.25,2.6,7.9
0,0,0,99.4566,250.791,2.6,7.5
0,0,0,105.608,254.164,2.7,7
0,0,0,111.862,257.434,2.5,6.5
0,0,0,118.195,260.672,2.4,6.1
0,0,0,124.588,263.959,2.3,5.7
0,0,0,131.021,267.4,2.2,5.2
0,0,0,137.471,271.146,2,4.8
0,0,0,143.911,275.435,1.9,4.5
0,0,0,150.298,280.694,1.8,4.1
0,0,0,156.554,287.778,1.8,3.8
0,0,0,162.494,298.638,1.6,3.5
0,0,0,167.598,318.149,1.5,3.1
0,0,0,170.304,354.336,1.5,2.8
0,0,0,168.619,34.3178,1.4,2.5
0,0,0,163.916,57.4338,1.5,2.4
0,0,0,158.115,69.861,1.5,2.2
0,0,0,151.915,77.654,1.6,2
0,0,0,145.549,83.2716,1.6,1.9
0,0,0,139.115,87.756,1.7,1.7
0,0,0,132.662,91.6107,1.8,1.6
0,0,0,126.22,95.1107,1.9,1.5
0,0,0,119.811,98.4236,1.9,1.4
0,0,0,113.456,101.663,2.1,1.3
0,0,0,107.175,104.916,2.2,1.3
0,0,0,100.989,108.253,2.3,1.4
0,0,0,94.9237,111.741,2.5,1.5
120,12,14,89.0898,115.446,2.8,2.4
470,34,86,83.7038,119.436,3.1,3.3
654,48,181,78.2654,123.786,3.6,4.4
764,58,280,73.076,128.575,4.1,5.5
834,65,374,68.23,133.885,4,6.2
882,70,459,63.8174,139.796,4,6.9
915,74,532,59.9397,146.373,3.9,7.5
935,77,590,56.71,153.641,3.8,8.1
950,79,634,54.2463,161.566,3.8,8.5
960,80,662,52.6578,170.025,3.8,8.9
963,80,673,52.0255,178.805,3.8,9.2
962,80,667,52.3843,187.626,3.8,9.5
954,79,644,53.7143,196.2,3.8,9.5
941,77,604,55.9456,204.29,3.7,9.6
917,75,548,58.9749,211.749,3.7,9.4
878,73,476,62.6849,218.518,3.6,9.3
832,68,394,66.9602,224.611,3.4,8.7
766,62,303,71.6957,230.083,3.1,8.1
666,54,206,76.7989,235.012,2.6,6.9
501,41,109,82.1806,239.479,2,5.6
206,20,28,87.6672,243.567,2,5.6
0,0,0,93.27,247.35,2.1,4.3
0,0,0,99.2975,250.899,2.2,4
0,0,0,105.453,254.28,2.3,3.7
0,0,0,111.71,257.56,2.3,3.4
0,0,0,118.046,260.809,2.4,3
0,0,0,124.441,264.11,2.3,2.7
0,0,0,130.875,267.567,2.2,2.4
0,0,0,137.325,271.332,2.1,2.1
0,0,0,143.764,275.647,2,1.9
0,0,0,150.148,280.938,2,1.7
0,0,0,156.396,288.059,2,1.5
0,0,0,162.323,298.94,2,1.3
0,0,0,167.409,318.33,2.1,1.2
0,0,0,170.124,353.899,2.1,1
0,0,0,168.516,33.454,2.1,0.9
0,0,0,163.874,56.7313,2.1,0.8
0,0,0,158.104,69.3315,2.1,0.6
0,0,0,151.918,77.2364,2,0.4
